election,year,constit,party,name,seats,quota,electorate,turnout,valid,spoilt,transfers,round_totals
Presidential Election,1997,Cork North–West ,Independent,Derek Nally,4,28136,46884,28136,27934,202,"[776, 0]","[776, 776]"
Presidential Election,1997,Cork South–Central ,Fianna Fáil,Mary McAleese,8,44126,84458,44126,43808,318,"[19410, 5027]","[19410, 24437]"
Presidential Election,1997,Cork South–Central ,Fine Gael,Mary Banotti,8,44126,84458,44126,43808,318,"[12609, 4412]","[12609, 17021]"
Presidential Election,1997,Cork South–Central ,Independent,Dana Rosemary Scallon,8,44126,84458,44126,43808,318,"[4461, -4461]","[4461, 0]"
Presidential Election,1997,Cork South–Central ,Labour Party,Adi Roche,8,44126,84458,44126,43808,318,"[5434, 0]","[5434, 5434]"
Presidential Election,1997,Cork South–Central ,Independent,Derek Nally,8,44126,84458,44126,43808,318,"[1894, 0]","[1894, 1894]"
Presidential Election,1997,Cork South–West ,Fianna Fáil,Mary McAleese,6,27710,47966,27710,27473,237,"[12616, 2440]","[12616, 15056]"
Presidential Election,1997,Cork South–West ,Fine Gael,Mary Banotti,6,27710,47966,27710,27473,237,"[8808, 2518]","[8808, 11326]"
Presidential Election,1997,Cork South–West ,Independent,Dana Rosemary Scallon,6,27710,47966,27710,27473,237,"[3016, -3016]","[3016, 0]"
Presidential Election,1997,Cork South–West ,Labour Party,Adi Roche,6,27710,47966,27710,27473,237,"[2208, 0]","[2208, 2208]"
Presidential Election,1997,Cork South–West ,Independent,Derek Nally,6,27710,47966,27710,27473,237,"[825, 0]","[825, 825]"
Presidential Election,1997,Donegal North–East ,Fianna Fáil,Mary McAleese,3,20970,52723,20970,20780,190,"[11008, 3105]","[11008, 14113]"
Presidential Election,1997,Donegal North–East ,Fine Gael,Mary Banotti,3,20970,52723,20970,20780,190,"[3313, 1531]","[3313, 4844]"
Presidential Election,1997,Donegal North–East ,Independent,Dana Rosemary Scallon,3,20970,52723,20970,20780,190,"[5136, -5136]","[5136, 0]"
Presidential Election,1997,Donegal North–East ,Labour Party,Adi Roche,3,20970,52723,20970,20780,190,"[748, 0]","[748, 748]"
Presidential Election,1997,Donegal North–East ,Independent,Derek Nally,3,20970,52723,20970,20780,190,"[575, 0]","[575, 575]"
Presidential Election,1997,Donegal South–West ,Fianna Fáil,Mary McAleese,1,21599,51661,21599,21414,185,"[11060, 3000]","[11060, 14060]"
Presidential Election,1997,Donegal South–West ,Fine Gael,Mary Banotti,1,21599,51661,21599,21414,185,"[3958, 1615]","[3958, 5573]"
Presidential Election,1997,Donegal South–West ,Independent,Dana Rosemary Scallon,1,21599,51661,21599,21414,185,"[5025, -5025]","[5025, 0]"
Presidential Election,1997,Donegal South–West ,Labour Party,Adi Roche,1,21599,51661,21599,21414,185,"[826, 0]","[826, 826]"
Presidential Election,1997,Donegal South–West ,Independent,Derek Nally,1,21599,51661,21599,21414,185,"[545, 0]","[545, 545]"
Presidential Election,1997,Dublin Central ,Fianna Fáil,Mary McAleese,9,22024,63899,22024,21790,234,"[9226, 2123]","[9226, 11349]"
Presidential Election,1997,Dublin Central ,Fine Gael,Mary Banotti,9,22024,63899,22024,21790,234,"[6864, 2276]","[6864, 9140]"
Presidential Election,1997,Dublin Central ,Independent,Dana Rosemary Scallon,9,22024,63899,22024,21790,234,"[2920, -2920]","[2920, 0]"
Presidential Election,1997,Dublin Central ,Labour Party,Adi Roche,9,22024,63899,22024,21790,234,"[1605, 0]","[1605, 1605]"
Presidential Election,1997,Dublin Central ,Independent,Derek Nally,9,22024,63899,22024,21790,234,"[1175, 0]","[1175, 1175]"
Presidential Election,1997,Dublin North ,Fianna Fáil,Mary McAleese,6,29541,63916,29541,29333,208,"[12599, 2550]","[12599, 15149]"
Presidential Election,1997,Dublin North ,Fine Gael,Mary Banotti,6,29541,63916,29541,29333,208,"[10161, 2852]","[10161, 13013]"
Presidential Election,1997,Dublin North ,Independent,Dana Rosemary Scallon,6,29541,63916,29541,29333,208,"[3364, -3364]","[3364, 0]"
Presidential Election,1997,Dublin North ,Labour Party,Adi Roche,6,29541,63916,29541,29333,208,"[1918, 0]","[1918, 1918]"
Presidential Election,1997,Dublin North ,Independent,Derek Nally,6,29541,63916,29541,29333,208,"[1291, 0]","[1291, 1291]"
Presidential Election,1997,Dublin North–Central ,Fianna Fáil,Mary McAleese,1,31348,66431,31348,31070,278,"[12949, 2894]","[12949, 15843]"
Presidential Election,1997,Dublin North–Central ,Fine Gael,Mary Banotti,1,31348,66431,31348,31070,278,"[10789, 3114]","[10789, 13903]"
Presidential Election,1997,Dublin North–Central ,Independent,Dana Rosemary Scallon,1,31348,66431,31348,31070,278,"[4044, -4044]","[4044, 0]"
Presidential Election,1997,Dublin North–Central ,Labour Party,Adi Roche,1,31348,66431,31348,31070,278,"[1946, 0]","[1946, 1946]"
Presidential Election,1997,Dublin North–Central ,Independent,Derek Nally,1,31348,66431,31348,31070,278,"[1342, 0]","[1342, 1342]"
Presidential Election,1997,Dublin North–East ,Fianna Fáil,Mary McAleese,8,24817,59258,24817,24634,183,"[10132, 2242]","[10132, 12374]"
Presidential Election,1997,Dublin North–East ,Fine Gael,Mary Banotti,8,24817,59258,24817,24634,183,"[8728, 2386]","[8728, 11114]"
Presidential Election,1997,Dublin North–East ,Independent,Dana Rosemary Scallon,8,24817,59258,24817,24634,183,"[2890, -2890]","[2890, 0]"
Presidential Election,1997,Dublin North–East ,Labour Party,Adi Roche,8,24817,59258,24817,24634,183,"[1770, 0]","[1770, 1770]"
Presidential Election,1997,Dublin North–East ,Independent,Derek Nally,8,24817,59258,24817,24634,183,"[1114, 0]","[1114, 1114]"
Presidential Election,1997,Dublin North–West ,Fianna Fáil,Mary McAleese,2,23910,60172,23910,23702,208,"[9910, 2270]","[9910, 12180]"
Presidential Election,1997,Dublin North–West ,Fine Gael,Mary Banotti,2,23910,60172,23910,23702,208,"[7806, 2531]","[7806, 10337]"
Presidential Election,1997,Dublin North–West ,Independent,Dana Rosemary Scallon,2,23910,60172,23910,23702,208,"[3037, -3037]","[3037, 0]"
Presidential Election,1997,Dublin North–West ,Labour Party,Adi Roche,2,23910,60172,23910,23702,208,"[1769, 0]","[1769, 1769]"
Presidential Election,1997,Dublin North–West ,Independent,Derek Nally,2,23910,60172,23910,23702,208,"[1180, 0]","[1180, 1180]"
Presidential Election,1997,Dublin South ,Fianna Fáil,Mary McAleese,5,45021,89955,45021,44758,263,"[16053, 3726]","[16053, 19779]"
Presidential Election,1997,Dublin South ,Fine Gael,Mary Banotti,5,45021,89955,45021,44758,263,"[18766, 4670]","[18766, 23436]"
Presidential Election,1997,Dublin South ,Independent,Dana Rosemary Scallon,5,45021,89955,45021,44758,263,"[5360, -5360]","[5360, 0]"
Presidential Election,1997,Dublin South ,Labour Party,Adi Roche,5,45021,89955,45021,44758,263,"[2589, 0]","[2589, 2589]"
Presidential Election,1997,Dublin South ,Independent,Derek Nally,5,45021,89955,45021,44758,263,"[1990, 0]","[1990, 1990]"
Presidential Election,1997,Dublin South–Central ,Fianna Fáil,Mary McAleese,5,28737,67985,28737,28456,281,"[10636, 2546]","[10636, 13182]"
Presidential Election,1997,Dublin South–Central ,Fine Gael,Mary Banotti,5,28737,67985,28737,28456,281,"[10900, 2987]","[10900, 13887]"
Presidential Election,1997,Dublin South–Central ,Independent,Dana Rosemary Scallon,5,28737,67985,28737,28456,281,"[3636, -3636]","[3636, 0]"
Presidential Election,1997,Dublin South–Central ,Labour Party,Adi Roche,5,28737,67985,28737,28456,281,"[1909, 0]","[1909, 1909]"
Presidential Election,1997,Dublin South–Central ,Independent,Derek Nally,5,28737,67985,28737,28456,281,"[1375, 0]","[1375, 1375]"
Presidential Election,1997,Dublin South–East ,Fianna Fáil,Mary McAleese,6,28632,63476,28632,28374,258,"[9338, 2230]","[9338, 11568]"
Presidential Election,1997,Dublin South–East ,Fine Gael,Mary Banotti,6,28632,63476,28632,28374,258,"[12692, 3011]","[12692, 15703]"
Presidential Election,1997,Dublin South–East ,Independent,Dana Rosemary Scallon,6,28632,63476,28632,28374,258,"[3403, -3403]","[3403, 0]"
Presidential Election,1997,Dublin South–East ,Labour Party,Adi Roche,6,28632,63476,28632,28374,258,"[1885, 0]","[1885, 1885]"
Presidential Election,1997,Dublin South–East ,Independent,Derek Nally,6,28632,63476,28632,28374,258,"[1056, 0]","[1056, 1056]"
Presidential Election,1997,Dublin South–West ,Fianna Fáil,Mary McAleese,0,26198,75760,26198,26001,197,"[10366, 2554]","[10366, 12920]"
Presidential Election,1997,Dublin South–West ,Fine Gael,Mary Banotti,0,26198,75760,26198,26001,197,"[8879, 2855]","[8879, 11734]"
Presidential Election,1997,Dublin South–West ,Independent,Dana Rosemary Scallon,0,26198,75760,26198,26001,197,"[3384, -3384]","[3384, 0]"
Presidential Election,1997,Dublin South–West ,Labour Party,Adi Roche,0,26198,75760,26198,26001,197,"[1833, 0]","[1833, 1833]"
Presidential Election,1997,Dublin South–West ,Independent,Derek Nally,0,26198,75760,26198,26001,197,"[1539, 0]","[1539, 1539]"
Presidential Election,1997,Dublin West ,Fianna Fáil,Mary McAleese,2,26351,66462,26351,26185,166,"[10678, 2521]","[10678, 13199]"
Presidential Election,1997,Dublin West ,Fine Gael,Mary Banotti,2,26351,66462,26351,26185,166,"[8965, 2883]","[8965, 11848]"
Presidential Election,1997,Dublin West ,Independent,Dana Rosemary Scallon,2,26351,66462,26351,26185,166,"[3363, -3363]","[3363, 0]"
Presidential Election,1997,Dublin West ,Labour Party,Adi Roche,2,26351,66462,26351,26185,166,"[1675, 0]","[1675, 1675]"
Presidential Election,1997,Dublin West ,Independent,Derek Nally,2,26351,66462,26351,26185,166,"[1504, 0]","[1504, 1504]"
Presidential Election,1997,Dún Laoghaire ,Fianna Fáil,Mary McAleese,1,42217,87091,42217,41935,282,"[14310, 3368]","[14310, 17678]"
Presidential Election,1997,Dún Laoghaire ,Fine Gael,Mary Banotti,1,42217,87091,42217,41935,282,"[18415, 4330]","[18415, 22745]"
Presidential Election,1997,Dún Laoghaire ,Independent,Dana Rosemary Scallon,1,42217,87091,42217,41935,282,"[4882, -4882]","[4882, 0]"
Presidential Election,1997,Dún Laoghaire ,Labour Party,Adi Roche,1,42217,87091,42217,41935,282,"[2696, 0]","[2696, 2696]"
Presidential Election,1997,Dún Laoghaire ,Independent,Derek Nally,1,42217,87091,42217,41935,282,"[1632, 0]","[1632, 1632]"
Presidential Election,1997,Galway East ,Fianna Fáil,Mary McAleese,1,30984,61331,30984,30736,248,"[15979, 3339]","[15979, 19318]"
Presidential Election,1997,Galway East ,Fine Gael,Mary Banotti,1,30984,61331,30984,30736,248,"[7352, 2651]","[7352, 10003]"
Presidential Election,1997,Galway East ,Independent,Dana Rosemary Scallon,1,30984,61331,30984,30736,248,"[5044, -5044]","[5044, 0]"
Presidential Election,1997,Galway East ,Labour Party,Adi Roche,1,30984,61331,30984,30736,248,"[1285, 0]","[1285, 1285]"
Presidential Election,1997,Galway East ,Independent,Derek Nally,1,30984,61331,30984,30736,248,"[1076, 0]","[1076, 1076]"
Presidential Election,1997,Galway West ,Fianna Fáil,Mary McAleese,6,35238,78266,35238,34971,267,"[16707, 3711]","[16707, 20418]"
Presidential Election,1997,Galway West ,Fine Gael,Mary Banotti,6,35238,78266,35238,34971,267,"[9495, 3479]","[9495, 12974]"
Presidential Election,1997,Galway West ,Independent,Dana Rosemary Scallon,6,35238,78266,35238,34971,267,"[5320, -5320]","[5320, 0]"
Presidential Election,1997,Galway West ,Labour Party,Adi Roche,6,35238,78266,35238,34971,267,"[2012, 0]","[2012, 2012]"
Presidential Election,1997,Galway West ,Independent,Derek Nally,6,35238,78266,35238,34971,267,"[1437, 0]","[1437, 1437]"
Presidential Election,1997,Kerry North ,Fianna Fáil,Mary McAleese,0,23295,51190,23295,23114,181,"[10753, 2793]","[10753, 13546]"
Presidential Election,1997,Kerry North ,Fine Gael,Mary Banotti,0,23295,51190,23295,23114,181,"[5266, 2676]","[5266, 7942]"
Presidential Election,1997,Kerry North ,Independent,Dana Rosemary Scallon,0,23295,51190,23295,23114,181,"[3367, -3367]","[3367, 0]"
Presidential Election,1997,Kerry North ,Labour Party,Adi Roche,0,23295,51190,23295,23114,181,"[3039, 0]","[3039, 3039]"
Presidential Election,1997,Kerry North ,Independent,Derek Nally,0,23295,51190,23295,23114,181,"[689, 0]","[689, 689]"
Presidential Election,1997,Kerry South ,Fianna Fáil,Mary McAleese,0,23180,47420,23180,22985,195,"[11586, 2523]","[11586, 14109]"
Presidential Election,1997,Kerry South ,Fine Gael,Mary Banotti,0,23180,47420,23180,22985,195,"[5384, 2247]","[5384, 7631]"
Presidential Election,1997,Kerry South ,Independent,Dana Rosemary Scallon,0,23180,47420,23180,22985,195,"[3162, -3162]","[3162, 0]"
Presidential Election,1997,Kerry South ,Labour Party,Adi Roche,0,23180,47420,23180,22985,195,"[2075, 0]","[2075, 2075]"
Presidential Election,1997,Kerry South ,Independent,Derek Nally,0,23180,47420,23180,22985,195,"[778, 0]","[778, 778]"
Presidential Election,1997,Kildare North ,Fianna Fáil,Mary McAleese,0,23124,52290,23124,22979,145,"[9496, 2245]","[9496, 11741]"
Presidential Election,1997,Kildare North ,Fine Gael,Mary Banotti,0,23124,52290,23124,22979,145,"[7657, 2552]","[7657, 10209]"
Presidential Election,1997,Kildare North ,Independent,Dana Rosemary Scallon,0,23124,52290,23124,22979,145,"[3101, -3101]","[3101, 0]"
Presidential Election,1997,Kildare North ,Labour Party,Adi Roche,0,23124,52290,23124,22979,145,"[1483, 0]","[1483, 1483]"
Presidential Election,1997,Kildare North ,Independent,Derek Nally,0,23124,52290,23124,22979,145,"[1242, 0]","[1242, 1242]"
Presidential Election,1997,Kildare South ,Fianna Fáil,Mary McAleese,0,20205,47880,20205,20093,112,"[9204, 1835]","[9204, 11039]"
Presidential Election,1997,Kildare South ,Fine Gael,Mary Banotti,0,20205,47880,20205,20093,112,"[6052, 1924]","[6052, 7976]"
Presidential Election,1997,Kildare South ,Independent,Dana Rosemary Scallon,0,20205,47880,20205,20093,112,"[2372, -2372]","[2372, 0]"
Presidential Election,1997,Kildare South ,Labour Party,Adi Roche,0,20205,47880,20205,20093,112,"[1426, 0]","[1426, 1426]"
Presidential Election,1997,Kildare South ,Independent,Derek Nally,0,20205,47880,20205,20093,112,"[1039, 0]","[1039, 1039]"
Presidential Election,1997,Laois–Offaly ,Fianna Fáil,Mary McAleese,5,41588,84815,41588,41293,295,"[20398, 4363]","[20398, 24761]"
Presidential Election,1997,Laois–Offaly ,Fine Gael,Mary Banotti,5,41588,84815,41588,41293,295,"[10878, 3607]","[10878, 14485]"
Presidential Election,1997,Laois–Offaly ,Independent,Dana Rosemary Scallon,5,41588,84815,41588,41293,295,"[6188, -6188]","[6188, 0]"
Presidential Election,1997,Laois–Offaly ,Labour Party,Adi Roche,5,41588,84815,41588,41293,295,"[2090, 0]","[2090, 2090]"
Presidential Election,1997,Laois–Offaly ,Independent,Derek Nally,5,41588,84815,41588,41293,295,"[1739, 0]","[1739, 1739]"
Presidential Election,1997,Limerick East ,Fianna Fáil,Mary McAleese,2,35779,77122,35779,35556,223,"[15080, 3413]","[15080, 18493]"
Presidential Election,1997,Limerick East ,Fine Gael,Mary Banotti,2,35779,77122,35779,35556,223,"[11529, 3679]","[11529, 15208]"
Presidential Election,1997,Limerick East ,Independent,Dana Rosemary Scallon,2,35779,77122,35779,35556,223,"[4998, -4998]","[4998, 0]"
Presidential Election,1997,Limerick East ,Labour Party,Adi Roche,2,35779,77122,35779,35556,223,"[2235, 0]","[2235, 2235]"
Presidential Election,1997,Limerick East ,Independent,Derek Nally,2,35779,77122,35779,35556,223,"[1714, 0]","[1714, 1714]"
Presidential Election,1997,Limerick West ,Fianna Fáil,Mary McAleese,4,24849,47974,24849,24631,218,"[11823, 2454]","[11823, 14277]"
Presidential Election,1997,Limerick West ,Fine Gael,Mary Banotti,4,24849,47974,24849,24631,218,"[6999, 2083]","[6999, 9082]"
Presidential Election,1997,Limerick West ,Independent,Dana Rosemary Scallon,4,24849,47974,24849,24631,218,"[3722, -3722]","[3722, 0]"
Presidential Election,1997,Limerick West ,Labour Party,Adi Roche,4,24849,47974,24849,24631,218,"[1201, 0]","[1201, 1201]"
Presidential Election,1997,Limerick West ,Independent,Derek Nally,4,24849,47974,24849,24631,218,"[886, 0]","[886, 886]"
Presidential Election,1997,Longford–Roscommon ,Fianna Fáil,Mary McAleese,2,32922,64002,32922,32656,266,"[15654, 3901]","[15654, 19555]"
Presidential Election,1997,Longford–Roscommon ,Fine Gael,Mary Banotti,2,32922,64002,32922,32656,266,"[8212, 3004]","[8212, 11216]"
Presidential Election,1997,Longford–Roscommon ,Independent,Dana Rosemary Scallon,2,32922,64002,32922,32656,266,"[6175, -6175]","[6175, 0]"
Presidential Election,1997,Longford–Roscommon ,Labour Party,Adi Roche,2,32922,64002,32922,32656,266,"[1159, 0]","[1159, 1159]"
Presidential Election,1997,Longford–Roscommon ,Independent,Derek Nally,2,32922,64002,32922,32656,266,"[1456, 0]","[1456, 1456]"
Presidential Election,1997,Louth ,Fianna Fáil,Mary McAleese,5,31477,71215,31477,31226,251,"[16356, 3171]","[16356, 19527]"
Presidential Election,1997,Louth ,Fine Gael,Mary Banotti,5,31477,71215,31477,31226,251,"[7322, 2693]","[7322, 10015]"
Presidential Election,1997,Louth ,Independent,Dana Rosemary Scallon,5,31477,71215,31477,31226,251,"[4337, -4337]","[4337, 0]"
Presidential Election,1997,Louth ,Labour Party,Adi Roche,5,31477,71215,31477,31226,251,"[1983, 0]","[1983, 1983]"
Presidential Election,1997,Louth ,Independent,Derek Nally,5,31477,71215,31477,31226,251,"[1228, 0]","[1228, 1228]"
Presidential Election,1997,Mayo ,Fianna Fáil,Mary McAleese,1,42106,88031,42106,41712,394,"[21174, 4377]","[21174, 25551]"
Presidential Election,1997,Mayo ,Fine Gael,Mary Banotti,1,42106,88031,42106,41712,394,"[10923, 3420]","[10923, 14343]"
Presidential Election,1997,Mayo ,Independent,Dana Rosemary Scallon,1,42106,88031,42106,41712,394,"[6601, -6601]","[6601, 0]"
Presidential Election,1997,Mayo ,Labour Party,Adi Roche,1,42106,88031,42106,41712,394,"[1666, 0]","[1666, 1666]"
Presidential Election,1997,Mayo ,Independent,Derek Nally,1,42106,88031,42106,41712,394,"[1348, 0]","[1348, 1348]"
Presidential Election,1997,Meath ,Fianna Fáil,Mary McAleese,6,39709,90336,39709,39430,279,"[18584, 3846]","[18584, 22430]"
Presidential Election,1997,Meath ,Fine Gael,Mary Banotti,6,39709,90336,39709,39430,279,"[11338, 3688]","[11338, 15026]"
Presidential Election,1997,Meath ,Independent,Dana Rosemary Scallon,6,39709,90336,39709,39430,279,"[5898, -5898]","[5898, 0]"
Presidential Election,1997,Meath ,Labour Party,Adi Roche,6,39709,90336,39709,39430,279,"[2123, 0]","[2123, 2123]"
Presidential Election,1997,Meath ,Independent,Derek Nally,6,39709,90336,39709,39430,279,"[1487, 0]","[1487, 1487]"
Presidential Election,1997,Sligo–Leitrim,Fianna Fáil,Mary McAleese,8,32349,64738,32349,32075,274,"[16162, 3750]","[16162, 19912]"
Presidential Election,1997,Sligo–Leitrim,Fine Gael,Mary Banotti,8,32349,64738,32349,32075,274,"[7909, 2820]","[7909, 10729]"
Presidential Election,1997,Sligo–Leitrim,Independent,Dana Rosemary Scallon,8,32349,64738,32349,32075,274,"[5290, -5290]","[5290, 0]"
Presidential Election,1997,Sligo–Leitrim,Labour Party,Adi Roche,8,32349,64738,32349,32075,274,"[1670, 0]","[1670, 1670]"
Presidential Election,1997,Sligo–Leitrim,Independent,Derek Nally,8,32349,64738,32349,32075,274,"[1044, 0]","[1044, 1044]"
Presidential Election,1997,Tipperary North ,Fianna Fáil,Mary McAleese,5,28583,54135,28583,28373,210,"[13316, 3057]","[13316, 16373]"
Presidential Election,1997,Tipperary North ,Fine Gael,Mary Banotti,5,28583,54135,28583,28373,210,"[7547, 2828]","[7547, 10375]"
Presidential Election,1997,Tipperary North ,Independent,Dana Rosemary Scallon,5,28583,54135,28583,28373,210,"[3802, -3802]","[3802, 0]"
Presidential Election,1997,Tipperary North ,Labour Party,Adi Roche,5,28583,54135,28583,28373,210,"[2158, 0]","[2158, 2158]"
Presidential Election,1997,Tipperary North ,Independent,Derek Nally,5,28583,54135,28583,28373,210,"[1550, 0]","[1550, 1550]"
Presidential Election,1997,Tipperary South ,Fianna Fáil,Mary McAleese,8,27081,51618,27081,26904,177,"[11865, 3200]","[11865, 15065]"
Presidential Election,1997,Tipperary South ,Fine Gael,Mary Banotti,8,27081,51618,27081,26904,177,"[6928, 3201]","[6928, 10129]"
Presidential Election,1997,Tipperary South ,Independent,Dana Rosemary Scallon,8,27081,51618,27081,26904,177,"[3092, -3092]","[3092, 0]"
Presidential Election,1997,Tipperary South ,Labour Party,Adi Roche,8,27081,51618,27081,26904,177,"[4187, 0]","[4187, 4187]"
Presidential Election,1997,Tipperary South ,Independent,Derek Nally,8,27081,51618,27081,26904,177,"[832, 0]","[832, 832]"
Presidential Election,1997,Waterford ,Fianna Fáil,Mary McAleese,1,31789,70571,31789,31534,255,"[15769, 2991]","[15769, 18760]"
Presidential Election,1997,Waterford ,Fine Gael,Mary Banotti,1,31789,70571,31789,31534,255,"[8243, 2827]","[8243, 11070]"
Presidential Election,1997,Waterford ,Independent,Dana Rosemary Scallon,1,31789,70571,31789,31534,255,"[3887, -3887]","[3887, 0]"
Presidential Election,1997,Waterford ,Labour Party,Adi Roche,1,31789,70571,31789,31534,255,"[2229, 0]","[2229, 2229]"
Presidential Election,1997,Waterford ,Independent,Derek Nally,1,31789,70571,31789,31534,255,"[1406, 0]","[1406, 1406]"
Presidential Election,1997,Westmeath ,Fianna Fáil,Mary McAleese,4,23256,49104,23256,23113,143,"[10653, 2694]","[10653, 13347]"
Presidential Election,1997,Westmeath ,Fine Gael,Mary Banotti,4,23256,49104,23256,23113,143,"[5969, 2393]","[5969, 8362]"
Presidential Election,1997,Westmeath ,Independent,Dana Rosemary Scallon,4,23256,49104,23256,23113,143,"[3770, -3770]","[3770, 0]"
Presidential Election,1997,Westmeath ,Labour Party,Adi Roche,4,23256,49104,23256,23113,143,"[1561, 0]","[1561, 1561]"
Presidential Election,1997,Westmeath ,Independent,Derek Nally,4,23256,49104,23256,23113,143,"[1160, 0]","[1160, 1160]"
Presidential Election,1997,Wexford ,Fianna Fáil,Mary McAleese,0,39760,83900,39760,39373,387,"[16713, 5351]","[16713, 22064]"
Presidential Election,1997,Wexford ,Fine Gael,Mary Banotti,0,39760,83900,39760,39373,387,"[8779, 5364]","[8779, 14143]"
Presidential Election,1997,Wexford ,Independent,Dana Rosemary Scallon,0,39760,83900,39760,39373,387,"[4061, -4061]","[4061, 0]"
Presidential Election,1997,Wexford ,Labour Party,Adi Roche,0,39760,83900,39760,39373,387,"[2415, 0]","[2415, 2415]"
Presidential Election,1997,Wexford ,Independent,Derek Nally,0,39760,83900,39760,39373,387,"[7405, 0]","[7405, 7405]"
Presidential Election,1997,Wicklow ,Fianna Fáil,Mary McAleese,6,35977,80146,35977,35710,267,"[14187, 3641]","[14187, 17828]"
Presidential Election,1997,Wicklow ,Fine Gael,Mary Banotti,6,35977,80146,35977,35710,267,"[11532, 4174]","[11532, 15706]"
Presidential Election,1997,Wicklow ,Independent,Dana Rosemary Scallon,6,35977,80146,35977,35710,267,"[4973, -4973]","[4973, 0]"
Presidential Election,1997,Wicklow ,Labour Party,Adi Roche,6,35977,80146,35977,35710,267,"[2874, 0]","[2874, 2874]"
Presidential Election,1997,Wicklow ,Independent,Derek Nally,6,35977,80146,35977,35710,267,"[2144, 0]","[2144, 2144]"
Presidential Election,1990,-Total-,Labour Party,Mary Robinson,8,1584095,2471308,1584095,1574651,9444,"[612265, 205565]","[612265, 817830]"
Presidential Election,1990,-Total-,Fianna Fáil,"Brian Lenihan, Snr",8,1584095,2471308,1584095,1574651,9444,"[694484, 36789]","[694484, 731273]"
Presidential Election,1990,-Total-,Fine Gael,Austin Currie,8,1584095,2471308,1584095,1574651,9444,"[267902, -267902]","[267902, 0]"
Presidential Election,1990,Carlow–Kilkenny ,Labour Party,Mary Robinson,1,53138,79921,53138,52803,335,"[19054, 7679]","[19054, 26733]"
Presidential Election,1990,Carlow–Kilkenny ,Fianna Fáil,"Brian Lenihan, Snr",1,53138,79921,53138,52803,335,"[23808, 1295]","[23808, 25103]"
Presidential Election,1990,Carlow–Kilkenny ,Fine Gael,Austin Currie,1,53138,79921,53138,52803,335,"[9941, -9941]","[9941, 0]"
Presidential Election,1990,Cavan–Monaghan ,Labour Party,Mary Robinson,0,47670,76800,47670,47337,333,"[11923, 7741]","[11923, 19664]"
Presidential Election,1990,Cavan–Monaghan ,Fianna Fáil,"Brian Lenihan, Snr",0,47670,76800,47670,47337,333,"[25365, 1431]","[25365, 26796]"
Presidential Election,1990,Cavan–Monaghan ,Fine Gael,Austin Currie,0,47670,76800,47670,47337,333,"[10049, -10049]","[10049, 0]"
Presidential Election,1990,Clare ,Labour Party,Mary Robinson,2,43603,64802,43603,43370,233,"[13745, 6259]","[13745, 20004]"
Presidential Election,1990,Clare ,Fianna Fáil,"Brian Lenihan, Snr",2,43603,64802,43603,43370,233,"[21669, 1046]","[21669, 22715]"
Presidential Election,1990,Clare ,Fine Gael,Austin Currie,2,43603,64802,43603,43370,233,"[7956, -7956]","[7956, 0]"
Presidential Election,1990,Cork East ,Labour Party,Mary Robinson,1,38260,56601,38260,38100,160,"[14124, 5314]","[14124, 19438]"
Presidential Election,1990,Cork East ,Fianna Fáil,"Brian Lenihan, Snr",1,38260,56601,38260,38100,160,"[16928, 908]","[16928, 17836]"
Presidential Election,1990,Cork East ,Fine Gael,Austin Currie,1,38260,56601,38260,38100,160,"[7048, -7048]","[7048, 0]"
Presidential Election,1990,Cork North–Central ,Labour Party,Mary Robinson,1,39155,63121,39155,38890,265,"[17832, 4514]","[17832, 22346]"
Presidential Election,1990,Cork North–Central ,Fianna Fáil,"Brian Lenihan, Snr",1,39155,63121,39155,38890,265,"[15020, 914]","[15020, 15934]"
Presidential Election,1990,Cork North–Central ,Fine Gael,Austin Currie,1,39155,63121,39155,38890,265,"[6038, -6038]","[6038, 0]"
Presidential Election,1990,Cork North–West ,Labour Party,Mary Robinson,6,30569,41146,30569,30419,150,"[8162, 6549]","[8162, 14711]"
Presidential Election,1990,Cork North–West ,Fianna Fáil,"Brian Lenihan, Snr",6,30569,41146,30569,30419,150,"[13843, 1053]","[13843, 14896]"
Presidential Election,1990,Cork North–West ,Fine Gael,Austin Currie,6,30569,41146,30569,30419,150,"[8414, -8414]","[8414, 0]"
Presidential Election,1990,Cork South–Central ,Labour Party,Mary Robinson,2,53926,79302,53926,53656,270,"[26226, 7075]","[26226, 33301]"
Presidential Election,1990,Cork South–Central ,Fianna Fáil,"Brian Lenihan, Snr",2,53926,79302,53926,53656,270,"[18176, 1240]","[18176, 19416]"
Presidential Election,1990,Cork South–Central ,Fine Gael,Austin Currie,2,53926,79302,53926,53656,270,"[9254, -9254]","[9254, 0]"
Presidential Election,1990,Cork South–West ,Labour Party,Mary Robinson,7,29750,42917,29750,29614,136,"[9034, 6606]","[9034, 15640]"
Presidential Election,1990,Cork South–West ,Fianna Fáil,"Brian Lenihan, Snr",7,29750,42917,29750,29614,136,"[11957, 1127]","[11957, 13084]"
Presidential Election,1990,Cork South–West ,Fine Gael,Austin Currie,7,29750,42917,29750,29614,136,"[8623, -8623]","[8623, 0]"
Presidential Election,1990,Donegal North–East ,Labour Party,Mary Robinson,3,23348,45583,23348,23189,159,"[6397, 2765]","[6397, 9162]"
